2020-05-15
21:26:17.129902400
Data/J90/
 BRANCHEMENT STATIQUE 
 Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_12_5.rcp | 0.0309466 | 27 | 83 | 0 | 0.0240181 | 27 | 83 | 0 |  
j90_12_6.rcp | 0.0301352 | 33 | 81 | 0 | 0.025397 | 33 | 81 | 0 |  
j90_12_7.rcp | 0.0359823 | 32 | 77 | 0 | 0.0233446 | 32 | 77 | 1 |  
j90_12_8.rcp | 0.0335325 | 33 | 83 | 0 | 0.0368783 | 33 | 83 | 0 |  
j90_12_9.rcp | 0.0325258 | 32 | 77 | 0 | 0.0272223 | 32 | 77 | 0 |  
j90_12_10.rcp | 0.0341894 | 34 | 86 | 1 | 0.0258381 | 34 | 86 | 2 |  
j90_13_1.rcp | 300.00055 | 216935 | -1 | 58020 | 300.00473 | 83546 | -1 | 48213 |  
j90_13_2.rcp | 300.00058 | 436178 | -1 | 10218 | 300.00546 | 29326 | -1 | 109413 |  
j90_13_3.rcp | 300.00024 | 293526 | -1 | 201028 | 300.00024 | 84589 | -1 | 85567 |  
j90_13_4.rcp | 300.00128 | 210186 | -1 | 404574 | 300.00134 | 91544 | -1 | 79173 |  
j90_13_5.rcp | 300.0003 | 798704 | -1 | 902 | 300.0029 | 52145 | -1 | 161031 |  
j90_13_6.rcp | 300.0009 | 207580 | -1 | 45298 | 300.002 | 140529 | -1 | 47046 |  
j90_13_7.rcp | 300.0005 | 401993 | -1 | 89 | 300.0297 | 78849 | -1 | 163293 |  
j90_13_8.rcp | 300.00177 | 179901 | -1 | 45295 | 300.00113 | 147731 | -1 | 46803 |  
j90_13_9.rcp | 300.00018 | 564376 | -1 | 4 | 300.0034 | 137262 | -1 | 170838 |  
j90_13_10.rcp | 300.00192 | 311583 | -1 | 10636 | 300.00076 | 279293 | -1 | 5941 |  
j90_14_1.rcp | 300.0011 | 159703 | -1 | 100894 | 300.00024 | 150684 | -1 | 120499 |  
j90_14_2.rcp | 300.00092 | 250630 | -1 | 79252 | 300.0009 | 94057 | -1 | 193543 |  
j90_14_3.rcp | 300.00034 | 194688 | -1 | 206018 | 300.00208 | 75957 | -1 | 381595 |  
j90_14_4.rcp | 300.00037 | 155917 | -1 | 78791 | 300.0004 | 65656 | -1 | 269101 |  
j90_14_5.rcp | 300.0009 | 204907 | -1 | 17669 | 300.00104 | 181022 | -1 | 112136 |  
j90_14_6.rcp | 300.00122 | 229715 | -1 | 52547 | 300.00037 | 77711 | -1 | 196493 |  
j90_14_7.rcp | 300.0002 | 197871 | -1 | 514 | 300.0005 | 217710 | -1 | 13713 |  
