2020-05-12
 15:40:31.189115900
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_26_3.rcp | 300.00018 | 293723 | -1 | 236038 | 300.0001 | 322234 | -1 | 181127 |  
j60_26_4.rcp | 300.01273 | 292291 | -1 | 368600 | 300.00168 | 237897 | -1 | 322686 |  
j60_26_5.rcp | 300.0006 | 424835 | -1 | 148432 | 300.0068 | 295816 | -1 | 538644 |  
j60_26_6.rcp | 300.0008 | 302377 | -1 | 227085 | 300.00146 | 306350 | -1 | 354301 |  
j60_26_7.rcp | 0.1418713 | 131 | 72 | 57 | 0.1220852 | 131 | 72 | 122 |  
j60_26_8.rcp | 300.01184 | 271594 | -1 | 198054 | 300.0054 | 228081 | -1 | 481265 |  
j60_26_9.rcp | 300.00024 | 542777 | -1 | 45879 | 300.0005 | 520030 | -1 | 126080 |  
j60_26_10.rcp | 0.0312508 | 23 | 85 | 6 | 0.0208312 | 23 | 85 | 15 |  
j60_27_1.rcp | 0.0269409 | 31 | 96 | 6 | 0.021217 | 31 | 96 | 15 |  
j60_27_2.rcp | 0.0353477 | 40 | 74 | 6 | 0.0332628 | 40 | 74 | 10 |  
j60_27_3.rcp | 0.0627204 | 67 | 76 | 28 | 0.0582287 | 67 | 76 | 45 |  
j60_27_4.rcp | 0.0263044 | 24 | 60 | 4 | 0.0171065 | 24 | 60 | 8 |  
j60_27_5.rcp | 0.0199742 | 22 | 78 | 6 | 0.0178536 | 22 | 78 | 11 |  
j60_27_6.rcp | 0.0140233 | 15 | 64 | 0 | 0.0090913 | 15 | 64 | 0 |  
j60_27_7.rcp | 0.028063 | 26 | 83 | 1 | 0.0200039 | 26 | 83 | 10 |  
j60_27_8.rcp | 14.488115 | 15737 | 88 | 6705 | 12.877997 | 15737 | 88 | 12597 |  
j60_27_9.rcp | 0.0227436 | 23 | 76 | 3 | 0.0158712 | 23 | 76 | 4 |  
j60_27_10.rcp | 0.8353565 | 1931 | 57 | 6 | 0.6448518 | 1931 | 57 | 472 |  
j60_28_1.rcp | 0.0180582 | 26 | 92 | 0 | 0.0122126 | 26 | 92 | 1 |  
j60_28_2.rcp | 0.0172498 | 23 | 64 | 1 | 0.0136828 | 23 | 64 | 4 |  
j60_28_3.rcp | 0.0178556 | 25 | 72 | 3 | 0.0137699 | 25 | 72 | 9 |  
j60_28_4.rcp | 0.0231409 | 28 | 84 | 5 | 0.0164404 | 28 | 84 | 8 |  
j60_28_5.rcp | 0.0145414 | 27 | 71 | 0 | 0.009884 | 27 | 71 | 0 |  
j60_28_6.rcp | 0.0203248 | 24 | 89 | 1 | 0.0150865 | 24 | 89 | 1 |  
j60_28_7.rcp | 0.0163374 | 24 | 75 | 0 | 0.0111421 | 24 | 75 | 0 |  
j60_28_8.rcp | 0.0218022 | 24 | 62 | 1 | 0.0154148 | 24 | 62 | 5 |  
j60_28_9.rcp | 0.0156216 | 25 | 74 | 0 | 0.0115952 | 25 | 74 | 0 |  
j60_28_10.rcp | 0.0142465 | 17 | 74 | 1 | 0.0093697 | 17 | 74 | 1 |  
j60_29_1.rcp | 300.0159 | 397107 | -1 | 313282 | 300.00076 | 125712 | -1 | 223616 |  
j60_29_2.rcp | 300.0113 | 319727 | -1 | 366331 | 300.00015 | 113347 | -1 | 235895 |  
j60_29_3.rcp | 300.0017 | 209523 | -1 | 383157 | 300.02237 | 75010 | -1 | 271691 |  
j60_29_4.rcp | 300.00003 | 1056940 | -1 | 937 | 300.0036 | 126592 | -1 | 475548 |  
j60_29_5.rcp | 300.01273 | 449961 | -1 | 116937 | 300.0019 | 92657 | -1 | 164716 |  
j60_29_6.rcp | 300.01074 | 1238697 | -1 | 1 | 300.00427 | 106155 | -1 | 163060 |  
j60_29_7.rcp | 300.00623 | 838158 | -1 | 534 | 300.0131 | 245348 | -1 | 145374 |  
j60_29_8.rcp | 300.01434 | 910326 | -1 | 75668 | 300.00052 | 97393 | -1 | 275230 |  
j60_29_9.rcp | 300.00528 | 1362935 | -1 | 1195 | 300.0009 | 143787 | -1 | 270605 |  
j60_29_10.rcp | 300.00613 | 1050473 | -1 | 5 | 300.01846 | 32204 | -1 | 176268 |  
j60_30_1.rcp | 300.00763 | 251853 | -1 | 111096 | 300.01355 | 178473 | -1 | 241476 |  
j60_30_2.rcp | 300.0092 | 388125 | -1 | 243425 | 300.0014 | 163427 | -1 | 277579 |  
j60_30_3.rcp | 300.00577 | 240693 | -1 | 74337 | 300.0033 | 182849 | -1 | 305124 |  
j60_30_4.rcp | 300.01324 | 251224 | -1 | 84401 | 300.00787 | 342475 | -1 | 187856 |  
j60_30_5.rcp | 300.00046 | 216159 | -1 | 167257 | 300.0023 | 217080 | -1 | 262331 |  
j60_30_6.rcp | 300.001 | 211694 | -1 | 202267 | 300.00983 | 190530 | -1 | 417341 |  
j60_30_7.rcp | 300.00766 | 275733 | -1 | 304540 | 300.00024 | 92727 | -1 | 371938 |  
j60_30_8.rcp | 300.01062 | 257771 | -1 | 89163 | 300.00012 | 289857 | -1 | 246682 |  
j60_30_9.rcp | 300.01358 | 183188 | -1 | 122954 | 300.01157 | 207787 | -1 | 365272 |  
j60_30_10.rcp | 300.01068 | 254473 | -1 | 488947 | 300.00467 | 171737 | -1 | 230923 |  
j60_31_1.rcp | 0.31798142 | 264 | 65 | 43 | 0.2508461 | 264 | 65 | 126 |  
j60_31_2.rcp | 0.033167 | 21 | 74 | 5 | 0.0301084 | 21 | 74 | 14 |  
j60_31_3.rcp | 16.482038 | 16214 | 66 | 1888 | 13.184254 | 15632 | 66 | 6983 |  
j60_31_4.rcp | 300.00027 | 273012 | -1 | 2030 | 300.0001 | 394055 | -1 | 14330 |  
j60_31_5.rcp | 0.0285471 | 29 | 72 | 0 | 0.0219009 | 29 | 72 | 2 |  
j60_31_6.rcp | 0.0239169 | 20 | 72 | 3 | 0.0182284 | 20 | 72 | 5 |  
j60_31_7.rcp | 0.0297337 | 19 | 76 | 3 | 0.0244794 | 19 | 76 | 7 |  
j60_31_8.rcp | 0.079720095 | 62 | 75 | 12 | 0.0669108 | 62 | 75 | 53 |  
j60_31_9.rcp | 0.0396394 | 32 | 86 | 2 | 0.0245932 | 28 | 86 | 11 |  
j60_31_10.rcp | 300.0012 | 336492 | -1 | 23941 | 300.0002 | 446000 | -1 | 68671 |  
j60_32_1.rcp | 0.0397185 | 25 | 69 | 0 | 0.0190064 | 25 | 69 | 1 |  
j60_32_2.rcp | 0.0259083 | 25 | 114 | 0 | 0.0184593 | 25 | 114 | 0 |  
j60_32_3.rcp | 0.0265223 | 24 | 85 | 0 | 0.0184957 | 24 | 85 | 4 |  
j60_32_4.rcp | 0.0204893 | 23 | 56 | 0 | 0.0172107 | 23 | 56 | 0 |  
j60_32_5.rcp | 0.0344802 | 23 | 77 | 1 | 0.0222334 | 23 | 77 | 2 |  
j60_32_6.rcp | 0.0261192 | 26 | 93 | 1 | 0.0166833 | 26 | 93 | 1 |  
j60_32_7.rcp | 0.0225938 | 22 | 76 | 3 | 0.0147402 | 22 | 76 | 4 |  
j60_32_8.rcp | 0.0227296 | 25 | 76 | 0 | 0.0173189 | 25 | 76 | 0 |  
j60_32_9.rcp | 0.024104 | 21 | 74 | 0 | 0.0162107 | 21 | 74 | 2 |  
j60_32_10.rcp | 0.0199088 | 21 | 77 | 0 | 0.0164818 | 21 | 77 | 1 |  
j60_33_1.rcp | 300.0063 | 1654550 | -1 | 1170371 | 300.00006 | 1814512 | -1 | 1100541 |  
j60_33_2.rcp | 4.3167343 | 28221 | 100 | 30562 | 2.2936618 | 28221 | 100 | 5992 |  
j60_33_3.rcp | 0.0128024 | 28 | 79 | 41 | 0.0075912 | 28 | 79 | 47 |  
j60_33_4.rcp | 168.55243 | 664159 | 81 | 1098558 | 144.60559 | 664159 | 81 | 1273268 |  
j60_33_5.rcp | 300.00516 | 1803171 | -1 | 969532 | 300.0121 | 1319486 | -1 | 1700113 |  
j60_33_6.rcp | 300.01245 | 1837955 | -1 | 3303550 | 300.0113 | 1672156 | -1 | 3047093 |  
j60_33_7.rcp | 300.00012 | 1449039 | -1 | 2110840 | 300.00015 | 1127272 | -1 | 1895744 |  
j60_33_8.rcp | 300.00037 | 1885454 | -1 | 2661305 | 300.00012 | 1634222 | -1 | 2677063 |  
j60_33_9.rcp | 240.05061 | 913621 | 108 | 708027 | 300.00027 | 787029 | -1 | 1170870 |  
j60_33_10.rcp | 300.00897 | 1952277 | -1 | 1323843 | 300.007 | 1711733 | -1 | 1367048 |  
j60_34_1.rcp | 300.00882 | 2066136 | -1 | 1476820 | 300.01346 | 1887789 | -1 | 1768390 |  
j60_34_2.rcp | 0.0237575 | 29 | 68 | 18 | 0.0057444 | 29 | 68 | 17 |  
j60_34_3.rcp | 0.0049705 | 50 | 61 | 9 | 0.0056201 | 50 | 61 | 18 |  
j60_34_4.rcp | 0.0035845 | 23 | 83 | 6 | 0.0032105 | 23 | 83 | 6 |  
j60_34_5.rcp | 0.1232376 | 846 | 80 | 549 | 0.085953295 | 846 | 80 | 288 |  
j60_34_6.rcp | 0.0062891 | 33 | 81 | 10 | 0.0074619 | 33 | 81 | 26 |  
j60_34_7.rcp | 0.8876747 | 6114 | 85 | 1537 | 0.9764021 | 5896 | 85 | 2624 |  
j60_34_8.rcp | 0.0051662 | 29 | 63 | 10 | 0.0054467 | 29 | 63 | 11 |  
j60_34_9.rcp | 0.0036548 | 29 | 77 | 12 | 0.0037543 | 29 | 77 | 14 |  
j60_34_10.rcp | 0.0037966 | 30 | 92 | 15 | 0.0036004 | 30 | 92 | 21 |  
j60_35_1.rcp | 0.0043568 | 22 | 78 | 7 | 0.0026173 | 22 | 78 | 7 |  
j60_35_2.rcp | 0.0032187 | 24 | 77 | 4 | 0.0027744 | 24 | 77 | 6 |  
j60_35_3.rcp | 0.0076503 | 49 | 89 | 17 | 0.009081 | 49 | 89 | 29 |  
j60_35_4.rcp | 0.0037014 | 32 | 72 | 7 | 0.0033798 | 32 | 72 | 12 |  
j60_35_5.rcp | 0.0048582 | 29 | 76 | 7 | 0.0055032 | 29 | 76 | 10 |  
j60_35_6.rcp | 0.0039472 | 27 | 79 | 7 | 0.0034656 | 27 | 79 | 11 |  
j60_35_7.rcp | 0.002803 | 26 | 73 | 7 | 0.0025293 | 26 | 73 | 10 |  
j60_35_8.rcp | 0.0048325 | 32 | 78 | 5 | 0.0049698 | 32 | 78 | 9 |  
j60_35_9.rcp | 0.0052842 | 37 | 76 | 7 | 0.0055211 | 37 | 76 | 12 |  
j60_35_10.rcp | 0.0031805 | 28 | 71 | 1 | 0.0031028 | 28 | 71 | 2 |  
j60_36_1.rcp | 0.0026827 | 21 | 61 | 4 | 0.0023556 | 21 | 61 | 5 |  
j60_36_2.rcp | 0.003426 | 26 | 75 | 6 | 0.002991 | 26 | 75 | 8 |  
j60_36_3.rcp | 0.0032076 | 24 | 81 | 2 | 0.0025128 | 24 | 81 | 3 |  
j60_36_4.rcp | 0.0024837 | 23 | 85 | 4 | 0.0034216 | 23 | 85 | 4 |  
j60_36_5.rcp | 0.0025592 | 21 | 57 | 4 | 0.0021434 | 21 | 57 | 8 |  
j60_36_6.rcp | 0.0024583 | 19 | 76 | 2 | 0.0027878 | 19 | 76 | 2 |  
j60_36_7.rcp | 0.0026011 | 22 | 71 | 1 | 0.0021038 | 22 | 71 | 1 |  
j60_36_8.rcp | 0.003273 | 21 | 69 | 0 | 0.0020325 | 21 | 69 | 0 |  
j60_36_9.rcp | 0.002542 | 26 | 86 | 0 | 0.0059308 | 26 | 86 | 1 |  
j60_36_10.rcp | 0.0047304 | 26 | 77 | 2 | 0.0034847 | 26 | 77 | 3 |  
j60_37_1.rcp | 300.0122 | 361375 | -1 | 1163320 | 300.01443 | 228386 | -1 | 836018 |  
j60_37_2.rcp | 300.0138 | 851261 | -1 | 649389 | 300.0134 | 419312 | -1 | 836015 |  
j60_37_3.rcp | 300.0115 | 1094570 | -1 | 543532 | 300.01123 | 373036 | -1 | 681644 |  
j60_37_4.rcp | 300.00717 | 441538 | -1 | 1061233 | 300.01047 | 336993 | -1 | 750264 |  
j60_37_5.rcp | 300.01147 | 321932 | -1 | 678549 | 300.00964 | 272702 | -1 | 801072 |  
j60_37_6.rcp | 300.00113 | 1313082 | -1 | 581801 | 300.0143 | 537103 | -1 | 840974 |  
j60_37_7.rcp | 300.01343 | 418248 | -1 | 957958 | 300.01013 | 300800 | -1 | 775613 |  
j60_37_8.rcp | 300.0015 | 282257 | -1 | 1271556 | 300.0019 | 186386 | -1 | 1072958 |  
j60_37_9.rcp | 300.0106 | 370176 | -1 | 1140499 | 300.00046 | 320396 | -1 | 1243098 |  
j60_37_10.rcp | 300.00967 | 314336 | -1 | 542641 | 300.01123 | 312864 | -1 | 611211 |  
j60_38_1.rcp | 300.01016 | 878839 | -1 | 268923 | 300.00723 | 787348 | -1 | 598127 |  
j60_38_2.rcp | 300.0003 | 535105 | -1 | 206748 | 300.00098 | 379575 | -1 | 619221 |  
j60_38_3.rcp | 300.00006 | 966714 | -1 | 1742 | 300.0006 | 1078232 | -1 | 73798 |  
j60_38_4.rcp | 5.7304573 | 12919 | 58 | 4399 | 6.7761927 | 12911 | 58 | 12386 |  
j60_38_5.rcp | 0.0141163 | 23 | 103 | 12 | 0.0146868 | 23 | 103 | 24 |  
j60_38_6.rcp | 0.0160566 | 36 | 86 | 13 | 0.0165998 | 36 | 86 | 30 |  
j60_38_7.rcp | 0.0195589 | 46 | 74 | 6 | 0.0186601 | 46 | 74 | 21 |  
j60_38_8.rcp | 16.645868 | 32829 | 71 | 8945 | 16.105955 | 32829 | 71 | 9496 |  
j60_38_9.rcp | 0.012229 | 23 | 66 | 6 | 0.0127207 | 23 | 66 | 10 |  
j60_38_10.rcp | 300.00192 | 706711 | -1 | 244611 | 300.00018 | 727361 | -1 | 457723 |  
j60_39_1.rcp | 0.0239436 | 37 | 80 | 5 | 0.0138578 | 37 | 80 | 10 |  
j60_39_2.rcp | 0.0105176 | 23 | 84 | 4 | 0.0103059 | 23 | 84 | 9 |  
j60_39_3.rcp | 0.0139496 | 23 | 83 | 16 | 0.0137445 | 23 | 83 | 25 |  
j60_39_4.rcp | 0.0137892 | 25 | 92 | 6 | 0.0108022 | 25 | 92 | 16 |  
j60_39_5.rcp | 0.014337 | 29 | 73 | 8 | 0.0120477 | 29 | 73 | 14 |  
j60_39_6.rcp | 0.0466588 | 99 | 84 | 29 | 0.0485139 | 99 | 84 | 47 |  
j60_39_7.rcp | 0.0165308 | 28 | 68 | 10 | 0.0107905 | 28 | 68 | 17 |  
j60_39_8.rcp | 0.011393 | 21 | 77 | 1 | 0.01048 | 21 | 77 | 3 |  
j60_39_9.rcp | 0.0098897 | 19 | 72 | 4 | 0.0073379 | 19 | 72 | 6 |  
j60_39_10.rcp | 0.0118605 | 27 | 74 | 6 | 0.0086537 | 27 | 74 | 10 |  
j60_40_1.rcp | 0.0083949 | 23 | 86 | 1 | 0.0059684 | 23 | 86 | 3 |  
j60_40_2.rcp | 0.0095353 | 22 | 81 | 1 | 0.0085221 | 22 | 81 | 1 |  
j60_40_3.rcp | 0.0085732 | 21 | 70 | 0 | 0.0055707 | 21 | 70 | 0 |  
j60_40_4.rcp | 0.0094216 | 23 | 87 | 2 | 0.0086822 | 23 | 87 | 4 |  
j60_40_5.rcp | 0.009344 | 23 | 83 | 0 | 0.0067847 | 23 | 83 | 3 |  
j60_40_6.rcp | 0.0089014 | 23 | 69 | 2 | 0.0054089 | 23 | 69 | 4 |  
j60_40_7.rcp | 0.009975 | 20 | 68 | 1 | 0.0074158 | 20 | 68 | 2 |  
j60_40_8.rcp | 0.0090089 | 24 | 80 | 0 | 0.0070366 | 24 | 80 | 4 |  
j60_40_9.rcp | 0.0097591 | 27 | 90 | 0 | 0.0086689 | 27 | 90 | 2 |  
j60_40_10.rcp | 0.0096866 | 22 | 73 | 2 | 0.007176 | 22 | 73 | 3 |  
j60_41_1.rcp | 300.00952 | 232796 | -1 | 794574 | 300.00055 | 128491 | -1 | 520450 |  
j60_41_2.rcp | 300.0003 | 278387 | -1 | 477621 | 300.00116 | 98082 | -1 | 386829 |  
j60_41_3.rcp | 300.00003 | 2054090 | -1 | 38563 | 300.00162 | 185774 | -1 | 502030 |  
j60_41_4.rcp | 300.00015 | 207282 | -1 | 483331 | 300.00433 | 195202 | -1 | 422890 |  
j60_41_5.rcp | 300.00037 | 460926 | -1 | 401017 | 300.00317 | 189783 | -1 | 484598 |  
j60_41_6.rcp | 300.01407 | 889460 | -1 | 581400 | 300.00342 | 227790 | -1 | 749074 |  
j60_41_7.rcp | 300.0057 | 435473 | -1 | 607037 | 300.01016 | 199218 | -1 | 487763 |  
j60_41_8.rcp | 300.0002 | 277630 | -1 | 722501 | 300.00186 | 112685 | -1 | 538135 |  
j60_41_9.rcp | 300.00095 | 318928 | -1 | 512420 | 300.00067 | 139544 | -1 | 359274 |  
j60_41_10.rcp | 300.0056 | 605065 | -1 | 257266 | 300.02087 | 308004 | -1 | 515107 |  
j60_42_1.rcp | 22.205284 | 22951 | 83 | 18583 | 18.93148 | 22951 | 83 | 27550 |  
j60_42_2.rcp | 2.0888476 | 2747 | 68 | 2060 | 2.0714922 | 2359 | 68 | 4710 |  
j60_42_3.rcp | 300.01294 | 292403 | -1 | 356212 | 300.0107 | 190411 | -1 | 434529 |  
j60_42_4.rcp | 300.00436 | 329973 | -1 | 90351 | 300.01624 | 223079 | -1 | 644941 |  
j60_42_5.rcp | 0.0571359 | 65 | 73 | 20 | 0.0323324 | 65 | 73 | 35 |  
j60_42_6.rcp | 300.0014 | 444913 | -1 | 166811 | 300.0017 | 415492 | -1 | 322815 |  
j60_42_7.rcp | 300.00064 | 240743 | -1 | 475702 | 300.01132 | 137902 | -1 | 744996 |  
j60_42_8.rcp | 300.00012 | 359333 | -1 | 57518 | 300.00122 | 322720 | -1 | 118703 |  
j60_42_9.rcp | 300.00168 | 359705 | -1 | 140523 | 300.00363 | 328578 | -1 | 418293 |  
j60_42_10.rcp | 300.0036 | 315599 | -1 | 195387 | 300.00848 | 267185 | -1 | 323419 |  
j60_43_1.rcp | 300.01382 | 357895 | -1 | 74800 | 300.0014 | 343153 | -1 | 568755 |  
j60_43_2.rcp | 300.00064 | 364130 | -1 | 216299 | 300.00092 | 390026 | -1 | 386710 |  
j60_43_3.rcp | 0.0281273 | 26 | 74 | 1 | 0.0142468 | 26 | 74 | 1 |  
j60_43_4.rcp | 300.01474 | 427849 | -1 | 0 | 300.0106 | 482321 | -1 | 0 |  
j60_43_5.rcp | 300.01047 | 484017 | -1 | 319387 | 300.00473 | 683461 | -1 | 551980 |  
j60_43_6.rcp | 15.768016 | 22410 | 84 | 383 | 9.964478 | 22410 | 84 | 1720 |  
j60_43_7.rcp | 0.0329141 | 29 | 89 | 8 | 0.0267607 | 29 | 89 | 18 |  
j60_43_8.rcp | 0.0293614 | 24 | 69 | 1 | 0.0160639 | 24 | 69 | 6 |  
j60_43_9.rcp | 300.0105 | 417837 | -1 | 23174 | 300.0135 | 479018 | -1 | 53371 |  
j60_43_10.rcp | 3.864984 | 4220 | 78 | 1750 | 2.7965732 | 4220 | 78 | 2845 |  
j60_44_1.rcp | 0.022837 | 27 | 84 | 0 | 0.0129044 | 27 | 84 | 0 |  
j60_44_2.rcp | 0.0174169 | 22 | 68 | 1 | 0.0123142 | 22 | 68 | 1 |  
j60_44_3.rcp | 0.0171838 | 26 | 87 | 0 | 0.0118222 | 26 | 87 | 0 |  
j60_44_4.rcp | 0.0153959 | 22 | 77 | 0 | 0.0102755 | 22 | 77 | 0 |  
j60_44_5.rcp | 0.022632 | 26 | 74 | 1 | 0.0166029 | 26 | 74 | 2 |  
j60_44_6.rcp | 0.0156187 | 24 | 81 | 0 | 0.0109376 | 24 | 81 | 0 |  
j60_44_7.rcp | 0.0160365 | 19 | 76 | 0 | 0.0118078 | 19 | 76 | 0 |  
j60_44_8.rcp | 0.0186554 | 22 | 83 | 1 | 0.0157148 | 22 | 83 | 3 |  
j60_44_9.rcp | 0.0135369 | 22 | 65 | 0 | 0.0103527 | 22 | 65 | 0 |  
j60_44_10.rcp | 0.0152309 | 20 | 65 | 2 | 0.0101304 | 20 | 65 | 7 |  
j60_45_1.rcp | 300.00504 | 570834 | -1 | 170464 | 300.02432 | 125958 | -1 | 330269 |  
j60_45_2.rcp | 300.0052 | 1148963 | -1 | 4492 | 300.0014 | 161320 | -1 | 226404 |  
j60_45_3.rcp | 300.00006 | 1264358 | -1 | 263 | 300.00305 | 97100 | -1 | 168645 |  
j60_45_4.rcp | 300.00046 | 817556 | -1 | 66667 | 300.02405 | 219347 | -1 | 316303 |  
j60_45_5.rcp | 300.00165 | 644484 | -1 | 152433 | 300.01248 | 102336 | -1 | 308618 |  
j60_45_6.rcp | 300.01184 | 477692 | -1 | 122900 | 300.01382 | 65142 | -1 | 268236 |  
j60_45_7.rcp | 300.00467 | 716246 | -1 | 28956 | 300.0099 | 149618 | -1 | 245282 |  
j60_45_8.rcp | 300.00662 | 540261 | -1 | 229254 | 300.0121 | 56719 | -1 | 255955 |  
j60_45_9.rcp | 300.00046 | 747957 | -1 | 104995 | 300.00046 | 131091 | -1 | 327852 |  
j60_45_10.rcp | 300.0046 | 874425 | -1 | 7826 | 300.00046 | 111401 | -1 | 439310 |  
j60_46_1.rcp | 300.0018 | 280442 | -1 | 12618 | 300.00104 | 247848 | -1 | 144227 |  
j60_46_2.rcp | 300.00598 | 226059 | -1 | 177245 | 300.00577 | 190536 | -1 | 301853 |  
j60_46_3.rcp | 300.0063 | 183642 | -1 | 293941 | 300.01218 | 161841 | -1 | 511077 |  
j60_46_4.rcp | 300.00955 | 326667 | -1 | 64016 | 300.00845 | 232994 | -1 | 221512 |  
j60_46_5.rcp | 300.005 | 290860 | -1 | 181830 | 300.0023 | 106433 | -1 | 479768 |  
j60_46_6.rcp | 300.00458 | 170475 | -1 | 273497 | 300.0009 | 114015 | -1 | 394897 |  
j60_46_7.rcp | 300.0037 | 178672 | -1 | 109510 | 300.023 | 144676 | -1 | 244753 |  
j60_46_8.rcp | 300.0108 | 227007 | -1 | 92694 | 300.01343 | 208318 | -1 | 181862 |  
j60_46_9.rcp | 300.00613 | 344145 | -1 | 207012 | 300.0122 | 255547 | -1 | 331192 |  
j60_46_10.rcp | 300.00342 | 231385 | -1 | 111844 | 300.0036 | 219906 | -1 | 58619 |  
j60_47_1.rcp | 0.18672471 | 166 | 75 | 0 | 0.114360705 | 166 | 75 | 42 |  
j60_47_2.rcp | 39.1226 | 31422 | 66 | 3736 | 32.551483 | 31404 | 66 | 5424 |  
j60_47_3.rcp | 0.022246 | 18 | 69 | 1 | 0.018588 | 18 | 69 | 4 |  
j60_47_4.rcp | 0.0335252 | 24 | 76 | 0 | 0.0286862 | 24 | 76 | 8 |  
j60_47_5.rcp | 300.00073 | 239039 | -1 | 146268 | 300.00052 | 254242 | -1 | 318791 |  
j60_47_6.rcp | 0.0492096 | 42 | 76 | 1 | 0.035298 | 42 | 76 | 7 |  
j60_47_7.rcp | 119.52824 | 114414 | 68 | 10184 | 117.268166 | 114414 | 68 | 49618 |  
j60_47_8.rcp | 192.71878 | 184295 | 71 | 13308 | 157.08502 | 178943 | 71 | 53292 |  
j60_47_9.rcp | 3.7916887 | 3715 | 76 | 233 | 2.6857944 | 3523 | 76 | 546 |  
j60_47_10.rcp | 75.212234 | 64934 | 66 | 28140 | 58.95302 | 58094 | 66 | 64815 |  
j60_48_1.rcp | 0.0211363 | 23 | 71 | 0 | 0.0135383 | 23 | 71 | 1 |  
j60_48_2.rcp | 0.0224635 | 21 | 87 | 0 | 0.0151172 | 21 | 87 | 0 |  
j60_48_3.rcp | 0.0217973 | 19 | 84 | 1 | 0.0152366 | 19 | 84 | 3 |  
j60_48_4.rcp | 0.0268597 | 24 | 62 | 1 | 0.0187241 | 24 | 62 | 2 |  
j60_48_5.rcp | 0.030919 | 27 | 101 | 0 | 0.0195617 | 27 | 101 | 0 |  
j60_48_6.rcp | 0.0260001 | 23 | 66 | 1 | 0.0176435 | 23 | 66 | 1 |  
j60_48_7.rcp | 0.0250557 | 27 | 77 | 0 | 0.018337 | 27 | 77 | 3 |  
j60_48_8.rcp | 0.0263757 | 22 | 88 | 1 | 0.0197381 | 22 | 88 | 6 |  
j60_48_9.rcp | 0.0209927 | 21 | 82 | 0 | 0.0172951 | 21 | 82 | 3 |  
j60_48_10.rcp | 0.0228161 | 21 | 70 | 0 | 0.0156551 | 21 | 70 | 2 |  
119.13537 | 279009.47 | 201546.8 | 118.975 | 184446.02 | 248457.98 |  
2020-05-13
 23:27:26.977915300
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 233.6014 | 913621 | 108 | 708027 | 300.00964 | 745627 | -1 | 1109255 |  
233.6014 | 913621.0 | 708027.0 | 300.00964 | 745627.0 | 1109255.0 |  
2020-05-13
 23:40:15.003389700
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 249.4443 | 913621 | 108 | 708027 | 358.73346 | 913621 | 108 | 1358977 |  
249.4443 | 913621.0 | 708027.0 | 358.73346 | 913621.0 | 1358977.0 |  
2020-05-13
 23:51:03.480360700
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 233.24448 | 913621 | 108 | 708027 | 352.19516 | 913621 | 108 | 1358977 |  
233.24448 | 913621.0 | 708027.0 | 352.19516 | 913621.0 | 1358977.0 |  
2020-05-14
 00:03:32.284871100
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 235.51381 | 913621 | 108 | 708027 | 360.0064 | 873885 | -1 | 1299976 |  
NaN | NaN | NaN | NaN | NaN | NaN |  
2020-05-14
 01:38:53.101610600
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 353.1094 | 913621 | 108 | 1358977 |  
0.0 | 0.0 | 0.0 | 353.1094 | 913621.0 | 1358977.0 |  
2020-05-14
 01:45:25.417934200
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 352.8899 | 913621 | 108 | 1358977 |  
0.0 | 0.0 | 0.0 | 352.8899 | 913621.0 | 1358977.0 |  
2020-05-14
 02:18:42.791785300
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 350.628 | 913621 | 108 | 1358977 |  
0.0 | 0.0 | 0.0 | 350.628 | 913621.0 | 1358977.0 |  
2020-05-14
 02:47:06.333500400
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 2020-05-14
 02:56:04.689719500
Data/j60/J60 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_33_9.rcp | 360.00024 | 2302481 | -1 | 593045 |  
NaN | NaN | NaN | NaN | NaN | NaN |  
2020-05-14
 03:04:29.798515400
Data/j60/J60 
  BRANCHEMENT STATIQUE 
