2020-05-16
 10:19:56.445164600
Data/KSD15/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j30_17_8.rcp | 0.0036052 | 110 | 390 | 22 | 0.004815 | 110 | 390 | 32 |  
j30_17_9.rcp | 0.0016505 | 70 | 347 | 1 | 0.0018079 | 70 | 347 | 2 |  
j30_17_10.rcp | 3.497E-4 | 9 | 409 | 3 | 5.341E-4 | 9 | 409 | 4 |  
j30_18_1.rcp | 2.656E-4 | 9 | 233 | 2 | 3.083E-4 | 9 | 233 | 2 |  
j30_18_2.rcp | 5.127E-4 | 9 | 407 | 1 | 2.934E-4 | 9 | 407 | 2 |  
j30_18_3.rcp | 2.452E-4 | 9 | 432 | 2 | 2.274E-4 | 9 | 432 | 2 |  
j30_18_4.rcp | 5.664E-4 | 20 | 561 | 5 | 5.863E-4 | 20 | 561 | 11 |  
j30_18_5.rcp | 2.44E-4 | 9 | 504 | 0 | 2.451E-4 | 9 | 504 | 0 |  
j30_18_6.rcp | 2.126E-4 | 9 | 427 | 0 | 2.235E-4 | 9 | 427 | 0 |  
j30_18_7.rcp | 3.234E-4 | 9 | 333 | 0 | 6.296E-4 | 9 | 333 | 4 |  
j30_18_8.rcp | 2.467E-4 | 10 | 310 | 0 | 2.114E-4 | 10 | 310 | 0 |  
j30_18_9.rcp | 0.0023125 | 92 | 385 | 11 | 0.0027528 | 92 | 385 | 4 |  
j30_18_10.rcp | 9.304E-4 | 20 | 434 | 0 | 0.0013175 | 20 | 434 | 11 |  
j30_19_1.rcp | 2.218E-4 | 10 | 281 | 1 | 2.723E-4 | 10 | 281 | 2 |  
j30_19_2.rcp | 2.586E-4 | 10 | 606 | 0 | 2.689E-4 | 10 | 606 | 1 |  
j30_19_3.rcp | 8.033E-4 | 23 | 688 | 1 | 0.0010824 | 23 | 688 | 9 |  
j30_19_4.rcp | 2.711E-4 | 8 | 479 | 1 | 2.332E-4 | 8 | 479 | 1 |  
j30_19_5.rcp | 2.729E-4 | 8 | 310 | 1 | 4.912E-4 | 8 | 310 | 2 |  
j30_19_6.rcp | 2.501E-4 | 10 | 313 | 0 | 4.078E-4 | 10 | 313 | 1 |  
j30_19_7.rcp | 2.327E-4 | 9 | 368 | 1 | 2.58E-4 | 9 | 368 | 3 |  
j30_19_8.rcp | 2.097E-4 | 10 | 630 | 0 | 2.197E-4 | 10 | 630 | 1 |  
j30_19_9.rcp | 2.68E-4 | 10 | 340 | 1 | 3.269E-4 | 10 | 340 | 2 |  
j30_19_10.rcp | 2.407E-4 | 7 | 532 | 0 | 2.825E-4 | 7 | 532 | 1 |  
j30_20_1.rcp | 2.514E-4 | 10 | 382 | 0 | 2.769E-4 | 10 | 382 | 0 |  
j30_20_2.rcp | 2.719E-4 | 10 | 475 | 4 | 3.17E-4 | 10 | 475 | 4 |  
j30_20_3.rcp | 2.777E-4 | 11 | 503 | 0 | 2.411E-4 | 11 | 503 | 0 |  
j30_20_4.rcp | 2.223E-4 | 10 | 409 | 1 | 2.358E-4 | 10 | 409 | 1 |  
j30_20_5.rcp | 0.0021462 | 78 | 252 | 11 | 0.0061557 | 78 | 252 | 12 |  
j30_20_6.rcp | 2.507E-4 | 9 | 311 | 1 | 2.459E-4 | 9 | 311 | 1 |  
