2020-05-21
 18:15:45.849369500
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_19_2.rcp | 0.0095151 | 36 | 83 | 9 | 0.008928 | 36 | 83 | 13 |  
j90_19_3.rcp | 0.0070752 | 37 | 89 | 1 | 0.0073723 | 37 | 89 | 5 |  
j90_19_4.rcp | 0.0108943 | 37 | 77 | 11 | 0.0102994 | 37 | 77 | 17 |  
j90_19_5.rcp | 0.0084123 | 42 | 66 | 3 | 0.0082159 | 42 | 66 | 4 |  
j90_19_6.rcp | 0.0085605 | 39 | 136 | 7 | 0.0097081 | 39 | 136 | 16 |  
j90_19_7.rcp | 0.0071525 | 37 | 66 | 3 | 0.007529 | 37 | 66 | 9 |  
j90_19_8.rcp | 0.007858 | 41 | 91 | 4 | 0.0085606 | 41 | 91 | 11 |  
j90_19_9.rcp | 0.008236 | 32 | 121 | 3 | 0.0078622 | 32 | 121 | 8 |  
j90_19_10.rcp | 0.0079811 | 39 | 85 | 2 | 0.0079928 | 39 | 85 | 5 |  
j90_20_1.rcp | 0.0061532 | 31 | 85 | 3 | 0.0054683 | 31 | 85 | 4 |  
j90_20_2.rcp | 0.0058728 | 32 | 76 | 5 | 0.0051055 | 32 | 76 | 7 |  
j90_20_3.rcp | 0.00791 | 33 | 86 | 0 | 0.0063137 | 33 | 86 | 0 |  
j90_20_4.rcp | 0.006553 | 36 | 86 | 2 | 0.0061591 | 36 | 86 | 7 |  
j90_20_5.rcp | 0.007905 | 38 | 88 | 0 | 0.0060282 | 38 | 88 | 1 |  
j90_20_6.rcp | 0.0063035 | 32 | 83 | 1 | 0.0053961 | 32 | 83 | 2 |  
j90_20_7.rcp | 0.0071525 | 34 | 82 | 1 | 0.0058907 | 34 | 82 | 1 |  
j90_20_8.rcp | 0.0090408 | 37 | 85 | 4 | 0.0078923 | 37 | 85 | 5 |  
j90_20_9.rcp | 0.0059848 | 31 | 76 | 3 | 0.0058844 | 31 | 76 | 4 |  
j90_20_10.rcp | 0.0062998 | 38 | 89 | 4 | 0.0066375 | 38 | 89 | 5 |  
j90_21_1.rcp | 300.00006 | 558442 | -1 | 1343031 | 300.0014 | 115620 | -1 | 378186 |  
j90_21_2.rcp | 300.00015 | 430821 | -1 | 336271 | 300.00433 | 75124 | -1 | 299458 |  
j90_21_3.rcp | 300.00266 | 390595 | -1 | 671924 | 300.00092 | 78347 | -1 | 203196 |  
j90_21_4.rcp | 300.00192 | 188010 | -1 | 445907 | 300.0089 | 72320 | -1 | 348380 |  
j90_21_5.rcp | 300.00052 | 492854 | -1 | 648743 | 300.00183 | 79836 | -1 | 227151 |  
j90_21_6.rcp | 300.21115 | 431252 | -1 | 423125 | 300.0083 | 61271 | -1 | 386764 |  
j90_21_7.rcp | 300.00183 | 230122 | -1 | 499192 | 300.03442 | 68355 | -1 | 268832 |  
j90_21_8.rcp | 300.00018 | 648823 | -1 | 666026 | 300.0001 | 130746 | -1 | 359492 |  
j90_21_9.rcp | 300.00214 | 222158 | -1 | 784106 | 300.0054 | 34800 | -1 | 222832 |  
j90_21_10.rcp | 300.00006 | 232571 | -1 | 417387 | 300.0002 | 112552 | -1 | 326594 |  
j90_22_1.rcp | 300.00046 | 543195 | -1 | 97089 | 300.0003 | 377669 | -1 | 433478 |  
j90_22_2.rcp | 17.110723 | 18425 | 85 | 7693 | 20.231771 | 17801 | 85 | 10688 |  
j90_22_3.rcp | 300.00092 | 366606 | -1 | 44168 | 300.00073 | 200511 | -1 | 393146 |  
j90_22_4.rcp | 2.4389822 | 2589 | 96 | 1664 | 3.0529022 | 2589 | 96 | 3481 |  
j90_22_5.rcp | 0.0466701 | 59 | 96 | 12 | 0.092582494 | 59 | 96 | 118 |  
j90_22_6.rcp | 2.141738 | 3498 | 71 | 357 | 2.3418236 | 3498 | 71 | 641 |  
j90_22_7.rcp | 2.1261876 | 2737 | 90 | 822 | 2.737935 | 2737 | 90 | 2613 |  
j90_22_8.rcp | 300.00024 | 594744 | -1 | 38565 | 300.00143 | 506614 | -1 | 425005 |  
j90_22_9.rcp | 300.0001 | 575729 | -1 | 84051 | 300.0004 | 373108 | -1 | 118001 |  
j90_22_10.rcp | 300.0011 | 547158 | -1 | 142864 | 300.00214 | 280884 | -1 | 337436 |  
j90_23_1.rcp | 0.0295751 | 26 | 90 | 5 | 0.0251133 | 26 | 90 | 11 |  
j90_23_2.rcp | 0.0294456 | 36 | 84 | 1 | 0.0257899 | 36 | 84 | 4 |  
j90_23_3.rcp | 0.0509129 | 34 | 116 | 5 | 0.0678198 | 34 | 116 | 14 |  
